2, 14.093880653381348, -186.73207092285156, 0.0, 1.0, 0.0, -89.99994659423828, 0.1853727945398862
3, 14.093877792358398, -186.73532104492188, 0.0, 1.0, 0.0, -89.99969482421875, 0.3628464806086303
4, 14.0938720703125, -186.74037170410156, 0.0, 1.0, 0.0, -89.999267578125, 0.54323395740583
5, 14.093864440917969, -186.7469024658203, 0.0, 1.0, 0.0, -89.99871826171875, 0.7169677746009128
6, 14.093854904174805, -186.75537109375, 0.0, 1.0, 0.0, -89.99799346923828, 0.8922273654808559
7, 14.093843460083008, -186.76458740234375, 0.0, 1.0, 0.0, -89.99713134765625, 1.0510587332335126
8, 14.093816757202148, -186.78756713867188, 0.0, 1.0, 0.0, -89.99505615234375, 1.360331602702878
9, 14.09380054473877, -186.80113220214844, 0.0, 1.0, 0.0, -89.99381256103516, 1.5080169940548405
10, 14.093781471252441, -186.81704711914062, 0.0, 1.0, 0.0, -89.9923095703125, 1.659514428521016
11, 14.09376049041748, -186.83401489257812, 0.0, 1.0, 0.0, -89.99066162109375, 1.802334618319957
12, 14.093737602233887, -186.8522186279297, 0.0, 1.0, 0.0, -89.98883056640625, 1.9382964982469675
13, 14.093714714050293, -186.8705596923828, 0.0, 1.0, 0.0, -89.9869384765625, 2.06119686248306
14, 14.09368896484375, -186.89056396484375, 0.0, 1.0, 0.0, -89.98482513427734, 2.1813495540245347
15, 14.09366226196289, -186.91151428222656, 0.0, 1.0, 0.0, -89.98261260986328, 2.2947407066283243
16, 14.093634605407715, -186.9333038330078, 0.0, 1.0, 0.0, -89.98028564453125, 2.40087010573922
17, 14.093606948852539, -186.95657348632812, 0.0, 1.0, 0.0, -89.97792053222656, 2.5032038847376326
18, 14.093559265136719, -187.00343322753906, 0.0, 1.0, 0.0, -89.9734115600586, 2.680451396850058
19, 14.093538284301758, -187.0282440185547, 0.0, 1.0, 0.0, -89.97125244140625, 2.7615020335716194
20, 14.093520164489746, -187.05455017089844, 0.0, 1.0, 0.0, -89.96917724609375, 2.839955116999096
21, 14.093503952026367, -187.08035278320312, 0.0, 1.0, 0.0, -89.96725463867188, 2.9102864786373996
22, 14.09349250793457, -187.107421875, 0.0, 1.0, 0.0, -89.96539306640625, 2.9777561067709972
23, 14.093475341796875, -187.1635284423828, 0.0, 1.0, 0.0, -89.96206665039062, 3.1004902929578555
24, 14.093470573425293, -187.192138671875, 0.0, 1.0, 0.0, -89.96050262451172, 3.155782952504735
25, 14.09346866607666, -187.22181701660156, 0.0, 1.0, 0.0, -89.95907592773438, 3.209008544230264
26, 14.09346866607666, -187.25094604492188, 0.0, 1.0, 0.0, -89.95777130126953, 3.2578968208898753
27, 14.093472480773926, -187.2823028564453, 0.0, 1.0, 0.0, -89.95645141601562, 3.307349461119979
28, 14.09347915649414, -187.3133544921875, 0.0, 1.0, 0.0, -89.95525360107422, 3.353733616269377
29, 14.093494415283203, -187.3743438720703, 0.0, 1.0, 0.0, -89.95311737060547, 3.438884486408992
30, 14.093503952026367, -187.40573120117188, 0.0, 1.0, 0.0, -89.95208740234375, 3.4802914261377516
31, 14.09351634979248, -187.438720703125, 0.0, 1.0, 0.0, -89.95110321044922, 3.522436048064515
32, 14.093531608581543, -187.4706268310547, 0.0, 1.0, 0.0, -89.9501953125, 3.5620419691180767
33, 14.093545913696289, -187.5028839111328, 0.0, 1.0, 0.0, -89.94930267333984, 3.6011202743588693
34, 14.093562126159668, -187.53538513183594, 0.0, 1.0, 0.0, -89.94847869873047, 3.639635434775695
35, 14.093597412109375, -187.60157775878906, 0.0, 1.0, 0.0, -89.94683837890625, 3.715840111889261
36, 14.093615531921387, -187.63424682617188, 0.0, 1.0, 0.0, -89.9460678100586, 3.7525218352047034
37, 14.093637466430664, -187.6685333251953, 0.0, 1.0, 0.0, -89.9453125, 3.7904256752653667
38, 14.093658447265625, -187.70301818847656, 0.0, 1.0, 0.0, -89.94451904296875, 3.8280593989940206
39, 14.093681335449219, -187.73794555664062, 0.0, 1.0, 0.0, -89.94377136230469, 3.865616351964427
40, 14.093703269958496, -187.77284240722656, 0.0, 1.0, 0.0, -89.94305419921875, 3.9026974215328103
41, 14.093754768371582, -187.8461151123047, 0.0, 1.0, 0.0, -89.94154357910156, 3.979137659470756
42, 14.093778610229492, -187.88204956054688, 0.0, 1.0, 0.0, -89.94085693359375, 4.016002956002467
43, 14.093806266784668, -187.91842651367188, 0.0, 1.0, 0.0, -89.94011688232422, 4.052957425764244
44, 14.093833923339844, -187.95521545410156, 0.0, 1.0, 0.0, -89.93940734863281, 4.089906651825708
45, 14.093863487243652, -187.99313354492188, 0.0, 1.0, 0.0, -89.938720703125, 4.127614053246089
46, 14.093892097473145, -188.03057861328125, 0.0, 1.0, 0.0, -89.93798065185547, 4.1644850787196726
47, 14.09392261505127, -188.06900024414062, 0.0, 1.0, 0.0, -89.93728637695312, 4.201927835585216
48, 14.093986511230469, -188.14830017089844, 0.0, 1.0, 0.0, -89.9358139038086, 4.278137055566338
49, 14.094019889831543, -188.18667602539062, 0.0, 1.0, 0.0, -89.93511199951172, 4.314505504632511
50, 14.09405517578125, -188.22874450683594, 0.0, 1.0, 0.0, -89.93436431884766, 4.353961026549493
51, 14.094090461730957, -188.26904296875, 0.0, 1.0, 0.0, -89.93363189697266, 4.391443337891481
52, 14.094124794006348, -188.30812072753906, 0.0, 1.0, 0.0, -89.93291473388672, 4.427478011230903
53, 14.094161987304688, -188.3494110107422, 0.0, 1.0, 0.0, -89.93218994140625, 4.465192089654154
54, 14.09423542022705, -188.42942810058594, 0.0, 1.0, 0.0, -89.93077850341797, 4.5373968461144
55, 14.094273567199707, -188.4695587158203, 0.0, 1.0, 0.0, -89.9300537109375, 4.573152095637213
