Hardware Manager.inputs.Keyboard_1.inform,Hardware Manager.inputs.Keyboard_1.intervene,Carla Interface.time,Carla Interface.agents.My Vehicle_1.transform,Carla Interface.agents.Ego Vehicle_1.transform,Carla Interface.agents.Ego Vehicle_2.transform,Carla Interface.agents.Ego Vehicle_3.transform,time,rel_time,inform_clean,intervene_clean
False,False,1745845906647217400," [-513.83544921875, 160.6594696044922, 0.306127667427063, 90.00035095214844, -0.1328744888305664, -0.157501220703125]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:46.647217400,0.0,False,False
False,False,1745845907315731400," [-513.83544921875, 160.6594696044922, 0.306127667427063, 90.00035095214844, -0.1328744888305664, -0.157501220703125]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.315731400,0.668514,False,False
False,False,1745845907326161200," [-513.83544921875, 160.6594696044922, 0.306127667427063, 90.00035095214844, -0.1328744888305664, -0.157501220703125]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.326161200,0.6789438,False,False
False,False,1745845907337088000," [-513.83544921875, 160.6594696044922, 0.30608123540878296, 90.00035095214844, -0.1328744888305664, -0.157501220703125]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.337088000,0.6898706,False,False
False,False,1745845907348014400," [-513.83544921875, 160.6594696044922, 0.3060331344604492, 90.00035095214844, -0.13293597102165222, -0.1576232761144638]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.348014400,0.700797,False,False
False,False,1745845907358444700," [-513.83544921875, 160.6594696044922, 0.3060331344604492, 90.00035095214844, -0.13293597102165222, -0.1576232761144638]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.358444700,0.7112273,False,False
False,False,1745845907369371400," [-513.83544921875, 160.6594696044922, 0.3059782087802887, 90.00035858154297, -0.13302475214004517, -0.157745361328125]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.369371400,0.722154,False,False
False,False,1745845907379801200," [-513.83544921875, 160.6594696044922, 0.3059271275997162, 90.00035858154297, -0.1331135481595993, -0.1578674167394638]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.379801200,0.7325838,False,False
False,False,1745845907390727900," [-513.83544921875, 160.6594696044922, 0.3059271275997162, 90.00035858154297, -0.1331135481595993, -0.1578674167394638]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.390727900,0.7435105,False,False
False,False,1745845907401654900," [-513.83544921875, 160.6594696044922, 0.305877149105072, 90.00035858154297, -0.13323649764060974, -0.1580200046300888]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.401654900,0.7544375,False,False
False,False,1745845907412581300," [-513.83544921875, 160.6594696044922, 0.30582958459854126, 90.00035858154297, -0.13333211839199066, -0.15814208984375]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.412581300,0.7653639,False,False
False,False,1745845907423011400," [-513.83544921875, 160.6594696044922, 0.3057847023010254, 90.00035858154297, -0.1334550529718399, -0.1582946628332138]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.423011400,0.775794,False,False
False,False,1745845907433441300," [-513.83544921875, 160.6594696044922, 0.3057847023010254, 90.00035858154297, -0.1334550529718399, -0.1582946628332138]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.433441300,0.7862239,False,False
False,False,1745845907443871500," [-513.83544921875, 160.6594696044922, 0.3057355284690857, 90.00035858154297, -0.13357800245285034, -0.158447265625]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.443871500,0.7966541,False,False
False,False,1745845907455296800," [-513.83544921875, 160.6594696044922, 0.3056986927986145, 90.00035858154297, -0.13370095193386078, -0.1585693359375]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.455296800,0.8080794,False,False
False,False,1745845907466221100," [-513.83544921875, 160.6594696044922, 0.3056606650352478, 90.00035858154297, -0.13381706178188324, -0.1586609035730362]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.466221100,0.8190037,False,False
False,False,1745845907476998700," [-513.83544921875, 160.6594696044922, 0.3056606650352478, 90.00035858154297, -0.13381706178188324, -0.1586609035730362]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.476998700,0.8297813,False,False
False,False,1745845907487081600," [-513.83544921875, 160.6594696044922, 0.30562448501586914, 90.00035858154297, -0.1339331716299057, -0.1587829440832138]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.487081600,0.8398642,False,False
False,False,1745845907498008300," [-513.83544921875, 160.6594696044922, 0.30558115243911743, 90.00035858154297, -0.13406294584274292, -0.158905029296875]"," [238.0027618408203, -119.03156280517578, 0.006554508116096258, -0.04656982421875, 0.23541611433029175, 4.3865271436516196e-05]",,,2025-04-28 13:11:47.498008300,0.8507909,False,False
