Hardware Manager.inputs.Keyboard_1.inform; Hardware Manager.inputs.Keyboard_1.intervene; Carla Interface.time; Carla Interface.agents.My Vehicle_1.transform; Carla Interface.agents.Ego Vehicle_1.transform
False; False; 0; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
False; False; 0; [-513.83447265625, 160.65945434570312, 0.3062386214733124, 90.00020599365234, -0.13189777731895447, -0.163482666015625]; [237.94769287109375, -119.03086853027344, 0.007254581432789564, -0.000640869140625, 0.23525218665599823, -0.005584716796875]
